,Close
2022-06-27,20650.95
2022-06-28,20624.6
2022-06-29,20522.2
2022-06-30,20365.51
2022-07-01,20335.32
2022-07-04,20583.1
2022-07-05,20370.53
2022-07-06,20533.03
2022-07-07,20712.84
2022-07-08,20956.57
2022-07-11,21242.78
2022-07-12,21128.56
2022-07-13,21269.48
2022-07-14,21159.18
2022-07-15,21407.63
2022-07-18,21620.6
2022-07-19,21682.87
2022-07-20,21606.34
2022-07-21,21977.96
2022-07-22,21996.91
2022-07-25,22420.92
2022-07-26,22256.11
2022-07-27,22459.43
2022-07-28,22642.51
2022-07-29,22971.26
2022-08-01,23331.26
2022-08-02,23350.25
2022-08-03,23375.88
2022-08-04,23576.96
2022-08-05,23929.11
2022-08-08,23860.44
2022-08-10,23947.92
2022-08-11,23997.42
2022-08-12,24095.63
2022-08-16,24424.24
2022-08-17,24515.54
2022-08-18,24594.89
2022-08-19,24271.82
2022-08-22,23767.22
2022-08-23,23937.84
2022-08-24,23922.84
2022-08-25,23812.58
2022-08-26,23859.47
2022-08-29,23867.66
2022-08-30,24328.52
2022-09-01,24767.3
2022-09-02,24655.65
2022-09-05,24730.6
2022-09-06,24676.42
2022-09-07,24710.61
2022-09-08,24944.62
2022-09-09,24943.63
2022-09-12,25617.7
2022-09-13,25914.45
2022-09-14,25831.65
2022-09-15,25950.8
2022-09-16,25028.98
2022-09-19,24952.53
2022-09-20,25345.06
2022-09-21,25056.31
2022-09-22,25169.15
2022-09-23,24840.86
2022-09-26,24090.12
2022-09-27,24076.54
2022-09-28,24037.54
2022-09-29,24153.06
2022-09-30,24360.11
2022-10-03,24195.88
2022-10-04,24677.9
2022-10-06,24844.49
2022-10-07,24865.85
2022-10-10,24663.95
2022-10-11,24278.19
2022-10-12,24543.93
2022-10-13,24313.15
2022-10-14,24387.91
2022-10-17,24581.21
2022-10-18,24651.08
2022-10-19,24574.98
2022-10-20,24818.3
2022-10-21,24562.06
2022-10-24,24703.29
2022-10-25,24518.27
2022-10-27,24648.38
2022-10-28,24481.75
2022-10-31,24728.56
2022-11-01,24862.82
2022-11-02,24766.49
2022-11-03,24838.98
2022-11-04,24797.84
2022-11-07,24807.86
2022-11-09,25036.5
2022-11-10,24648.93
2022-11-11,24611.78
2022-11-14,24568.41
2022-11-15,24561.13
2022-11-16,24448.21
2022-11-17,24373.99
2022-11-18,24057.52
2022-11-21,23995.99
2022-11-22,24106.96
2022-11-23,24197.88
2022-11-24,24195.86
2022-11-25,24232.55
2022-11-28,24438.68
2022-11-29,24374.0
2022-11-30,24704.0
2022-12-01,24785.75
2022-12-02,24869.04
2022-12-05,24922.04
2022-12-06,24797.33
2022-12-07,24670.04
2022-12-08,24833.58
2022-12-09,24586.05
2022-12-12,24494.4
2022-12-13,24473.71
2022-12-14,24716.06
2022-12-15,24542.93
2022-12-16,24201.09
2022-12-19,24152.54
2022-12-20,24071.74
2022-12-21,23865.94
2022-12-22,23599.29
2022-12-23,22838.78
2022-12-26,23277.78
2022-12-27,23441.11
2022-12-28,23662.56
2022-12-29,23579.12
2022-12-30,23581.24
2023-01-02,23650.25
2023-01-03,23655.61
2023-01-04,23373.92
2023-01-05,23377.24
2023-01-06,23219.11
2023-01-09,23365.05
2023-01-10,23289.88
2023-01-11,23042.48
2023-01-12,23169.42
2023-01-13,23106.86
2023-01-16,22955.63
2023-01-17,23050.35
2023-01-18,23106.63
2023-01-19,23050.87
2023-01-20,22744.89
2023-01-23,22602.62
2023-01-24,22480.2
2023-01-25,22099.19
2023-01-27,22006.78
2023-01-30,22036.41
2023-01-31,22427.61
2023-02-01,22422.67
2023-02-02,22080.56
