,Close
2023-04-05,1133.38
2023-04-06,1158.47
2023-04-10,1172.4
2023-04-11,1176.37
2023-04-12,1184.05
2023-04-13,1182.94
2023-04-17,1183.82
2023-04-18,1187.75
2023-04-19,1170.88
2023-04-20,1168.19
2023-04-21,1163.66
2023-04-24,1162.31
2023-04-25,1171.03
2023-04-26,1163.46
2023-04-27,1168.21
2023-04-28,1180.03
2023-05-02,1182.17
2023-05-03,1177.62
2023-05-04,1185.09
2023-05-05,1185.14
2023-05-08,1195.09
2023-05-09,1199.77
2023-05-10,1206.54
2023-05-11,1211.24
2023-05-12,1205.08
2023-05-15,1204.49
2023-05-16,1202.87
2023-05-17,1195.68
2023-05-18,1192.52
2023-05-19,1187.78
2023-05-22,1188.22
2023-05-23,1193.18
2023-05-24,1184.51
2023-05-25,1186.75
2023-05-26,1205.91
2023-05-29,1216.73
2023-05-30,1228.94
2023-05-31,1248.87
2023-06-01,1255.04
2023-06-02,1252.71
2023-06-05,1259.8
2023-06-06,1256.42
2023-06-07,1269.1
2023-06-08,1252.19
2023-06-09,1231.13
2023-06-12,1240.73
2023-06-13,1249.3
2023-06-14,1242.29
2023-06-15,1243.77
2023-06-16,1251.57
2023-06-19,1247.33
2023-06-20,1280.01
2023-06-21,1276.43
2023-06-22,1275.16
2023-06-23,1275.85
2023-06-26,1296.26
2023-06-27,1304.26
2023-06-28,1317.66
2023-06-30,1353.39
2023-07-03,1377.5
2023-07-04,1374.47
2023-07-05,1390.95
2023-07-06,1400.2
2023-07-07,1386.29
2023-07-10,1382.35
2023-07-11,1392.17
2023-07-12,1415.66
2023-07-13,1404.21
2023-07-14,1419.15
2023-07-17,1417.09
2023-07-18,1397.48
2023-07-19,1410.12
2023-07-20,1433.65
2023-07-21,1433.46
2023-07-24,1434.67
2023-07-25,1442.9
2023-07-26,1448.44
2023-07-27,1446.46
2023-07-28,1461.51
2023-07-31,1464.21
2023-08-01,1477.4
2023-08-02,1453.83
2023-08-03,1442.71
2023-08-04,1453.46
2023-08-07,1463.38
2023-08-08,1490.69
2023-08-09,1510.3
2023-08-10,1505.83
2023-08-11,1503.89
2023-08-14,1493.76
2023-08-16,1489.93
2023-08-17,1494.18
2023-08-18,1479.8
2023-08-21,1481.89
2023-08-22,1490.82
2023-08-23,1499.06
2023-08-24,1486.91
2023-08-25,1482.26
2023-08-28,1490.33
2023-08-29,1487.18
2023-08-30,1508.61
2023-08-31,1545.45
2023-09-01,1569.02
2023-09-04,1594.35
2023-09-05,1607.06
2023-09-06,1607.81
2023-09-07,1626.63
2023-09-08,1664.81
2023-09-11,1714.19
2023-09-12,1659.16
2023-09-13,1660.63
2023-09-14,1667.38
2023-09-15,1681.22
2023-09-18,1657.66
2023-09-20,1640.46
2023-09-21,1627.95
2023-09-22,1633.14
2023-09-25,1649.96
2023-09-26,1666.8
2023-09-27,1688.76
2023-09-28,1677.79
2023-09-29,1689.61
2023-10-03,1687.02
2023-10-04,1668.07
2023-10-05,1696.76
2023-10-06,1733.19
2023-10-09,1716.98
2023-10-10,1749.76
2023-10-11,1769.62
2023-10-12,1794.78
2023-10-13,1807.79
2023-10-16,1806.72
2023-10-17,1819.73
2023-10-18,1813.28
2023-10-19,1819.06
2023-10-20,1852.37
2023-10-23,1829.28
2023-10-25,1850.27
2023-10-26,1832.53
2023-10-27,1874.32
2023-10-30,1888.35
2023-10-31,1906.54
2023-11-01,1898.87
2023-11-02,1904.93
2023-11-03,1955.57
2023-11-06,1977.49
2023-11-07,2006.89
2023-11-08,2025.33
2023-11-09,2009.62
2023-11-10,2044.56
2023-11-12,2091.77
2023-11-13,2160.2
2023-11-15,2196.86
2023-11-16,2211.51
2023-11-17,2231.02
2023-11-20,2200.09
2023-11-21,2173.44
2023-11-22,2143.4
2023-11-23,2171.2
2023-11-24,2182.2
2023-11-28,2247.45
2023-11-29,2282.16
2023-11-30,2310.21
2023-12-01,2305.18
2023-12-04,2319.87
2023-12-05,2321.27
2023-12-06,2337.32
2023-12-07,2350.38
2023-12-08,2302.05
2023-12-11,2298.08
2023-12-12,2294.15
2023-12-13,2323.03
2023-12-14,2339.19
2023-12-15,2320.62
2023-12-18,2340.91
2023-12-19,2355.66
2023-12-20,2288.0
2023-12-21,2326.19
2023-12-22,2336.92
2023-12-26,2331.04
2023-12-27,2326.48
2023-12-28,2331.25
2023-12-29,2340.56
2024-01-01,2345.47
2024-01-02,2356.23
2024-01-03,2350.54
2024-01-04,2394.89
2024-01-05,2414.86
2024-01-08,2414.53
2024-01-09,2432.2
2024-01-10,2421.83
2024-01-11,2461.36
2024-01-12,2448.48
2024-01-15,2464.83
2024-01-16,2430.76
2024-01-17,2379.19
2024-01-18,2384.23
2024-01-19,2399.3
2024-01-20,2376.17
2024-01-23,2285.01
2024-01-24,2319.02
2024-01-25,2330.17
2024-01-29,2370.13
2024-01-30,2396.78
2024-01-31,2480.5
2024-02-01,2523.33
2024-02-02,2534.81
2024-02-05,2546.0
2024-02-06,2547.93
2024-02-07,2573.05
2024-02-08,2599.65
2024-02-09,2578.52
2024-02-12,2484.75
2024-02-13,2498.72
2024-02-14,2508.64
2024-02-15,2514.96
2024-02-16,2535.94
2024-02-19,2514.8
2024-02-20,2511.98
2024-02-21,2482.79
2024-02-22,2487.23
2024-02-23,2529.34
2024-02-26,2542.17
2024-02-27,2575.61
